period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2019-12-10,TEX,Texas,SUN,Solar,Pacific,Pacific,5458,megawatthours
2019-12-11,TEX,Texas,SUN,Solar,Arizona,Arizona,5877,megawatthours
2019-12-11,TEX,Texas,SUN,Solar,Central,Central,5877,megawatthours
2019-12-11,TEX,Texas,SUN,Solar,Eastern,Eastern,5877,megawatthours
2019-12-11,TEX,Texas,SUN,Solar,Mountain,Mountain,5877,megawatthours
2019-12-11,TEX,Texas,SUN,Solar,Pacific,Pacific,5877,megawatthours
2019-12-12,TEX,Texas,SUN,Solar,Arizona,Arizona,10999,megawatthours
2019-12-12,TEX,Texas,SUN,Solar,Central,Central,10999,megawatthours
2019-12-12,TEX,Texas,SUN,Solar,Eastern,Eastern,10999,megawatthours
2019-12-12,TEX,Texas,SUN,Solar,Mountain,Mountain,10999,megawatthours
2019-12-12,TEX,Texas,SUN,Solar,Pacific,Pacific,10999,megawatthours
2019-12-13,TEX,Texas,SUN,Solar,Arizona,Arizona,11159,megawatthours
2019-12-13,TEX,Texas,SUN,Solar,Central,Central,11159,megawatthours
2019-12-13,TEX,Texas,SUN,Solar,Eastern,Eastern,11159,megawatthours
2019-12-13,TEX,Texas,SUN,Solar,Mountain,Mountain,11159,megawatthours
2019-12-13,TEX,Texas,SUN,Solar,Pacific,Pacific,11159,megawatthours
2019-12-14,TEX,Texas,SUN,Solar,Arizona,Arizona,12266,megawatthours
2019-12-14,TEX,Texas,SUN,Solar,Central,Central,12266,megawatthours
2019-12-14,TEX,Texas,SUN,Solar,Eastern,Eastern,12266,megawatthours
2019-12-14,TEX,Texas,SUN,Solar,Mountain,Mountain,12266,megawatthours
2019-12-14,TEX,Texas,SUN,Solar,Pacific,Pacific,12266,megawatthours
2019-12-15,TEX,Texas,SUN,Solar,Arizona,Arizona,11887,megawatthours
2019-12-15,TEX,Texas,SUN,Solar,Central,Central,11887,megawatthours
2019-12-15,TEX,Texas,SUN,Solar,Eastern,Eastern,11887,megawatthours
2019-12-15,TEX,Texas,SUN,Solar,Mountain,Mountain,11887,megawatthours
2019-12-15,TEX,Texas,SUN,Solar,Pacific,Pacific,11887,megawatthours
2019-12-16,TEX,Texas,SUN,Solar,Arizona,Arizona,10964,megawatthours
2019-12-16,TEX,Texas,SUN,Solar,Central,Central,10964,megawatthours
2019-12-16,TEX,Texas,SUN,Solar,Eastern,Eastern,10964,megawatthours
2019-12-16,TEX,Texas,SUN,Solar,Mountain,Mountain,10964,megawatthours
2019-12-16,TEX,Texas,SUN,Solar,Pacific,Pacific,10964,megawatthours
2019-12-17,TEX,Texas,SUN,Solar,Arizona,Arizona,11825,megawatthours
2019-12-17,TEX,Texas,SUN,Solar,Central,Central,11825,megawatthours
2019-12-17,TEX,Texas,SUN,Solar,Eastern,Eastern,11825,megawatthours
2019-12-17,TEX,Texas,SUN,Solar,Mountain,Mountain,11825,megawatthours
2019-12-17,TEX,Texas,SUN,Solar,Pacific,Pacific,11825,megawatthours
2019-12-18,TEX,Texas,SUN,Solar,Arizona,Arizona,14183,megawatthours
2019-12-18,TEX,Texas,SUN,Solar,Central,Central,14183,megawatthours
2019-12-18,TEX,Texas,SUN,Solar,Eastern,Eastern,14183,megawatthours
2019-12-18,TEX,Texas,SUN,Solar,Mountain,Mountain,14183,megawatthours
2019-12-18,TEX,Texas,SUN,Solar,Pacific,Pacific,14183,megawatthours
2019-12-19,TEX,Texas,SUN,Solar,Arizona,Arizona,9416,megawatthours
2019-12-19,TEX,Texas,SUN,Solar,Central,Central,9416,megawatthours
2019-12-19,TEX,Texas,SUN,Solar,Eastern,Eastern,9416,megawatthours
2019-12-19,TEX,Texas,SUN,Solar,Mountain,Mountain,9416,megawatthours
2019-12-19,TEX,Texas,SUN,Solar,Pacific,Pacific,9416,megawatthours
2019-12-20,TEX,Texas,SUN,Solar,Arizona,Arizona,12901,megawatthours
2019-12-20,TEX,Texas,SUN,Solar,Central,Central,12901,megawatthours
2019-12-20,TEX,Texas,SUN,Solar,Eastern,Eastern,12901,megawatthours
2019-12-20,TEX,Texas,SUN,Solar,Mountain,Mountain,12901,megawatthours
2019-12-20,TEX,Texas,SUN,Solar,Pacific,Pacific,12901,megawatthours
2019-12-21,TEX,Texas,SUN,Solar,Arizona,Arizona,13613,megawatthours
2019-12-21,TEX,Texas,SUN,Solar,Central,Central,13613,megawatthours
2019-12-21,TEX,Texas,SUN,Solar,Eastern,Eastern,13613,megawatthours
2019-12-21,TEX,Texas,SUN,Solar,Mountain,Mountain,13613,megawatthours
2019-12-21,TEX,Texas,SUN,Solar,Pacific,Pacific,13613,megawatthours
2019-12-22,TEX,Texas,SUN,Solar,Arizona,Arizona,12974,megawatthours
2019-12-22,TEX,Texas,SUN,Solar,Central,Central,12974,megawatthours
2019-12-22,TEX,Texas,SUN,Solar,Eastern,Eastern,12974,megawatthours
2019-12-22,TEX,Texas,SUN,Solar,Mountain,Mountain,12974,megawatthours
2019-12-22,TEX,Texas,SUN,Solar,Pacific,Pacific,12974,megawatthours
2019-12-23,TEX,Texas,SUN,Solar,Arizona,Arizona,11304,megawatthours
2019-12-23,TEX,Texas,SUN,Solar,Central,Central,11304,megawatthours
2019-12-23,TEX,Texas,SUN,Solar,Eastern,Eastern,11304,megawatthours
2019-12-23,TEX,Texas,SUN,Solar,Mountain,Mountain,11304,megawatthours
2019-12-23,TEX,Texas,SUN,Solar,Pacific,Pacific,11304,megawatthours
2019-12-24,TEX,Texas,SUN,Solar,Arizona,Arizona,9285,megawatthours
2019-12-24,TEX,Texas,SUN,Solar,Central,Central,9285,megawatthours
2019-12-24,TEX,Texas,SUN,Solar,Eastern,Eastern,9285,megawatthours
2019-12-24,TEX,Texas,SUN,Solar,Mountain,Mountain,9285,megawatthours
2019-12-24,TEX,Texas,SUN,Solar,Pacific,Pacific,9285,megawatthours
2019-12-25,TEX,Texas,SUN,Solar,Arizona,Arizona,9338,megawatthours
2019-12-25,TEX,Texas,SUN,Solar,Central,Central,9338,megawatthours
2019-12-25,TEX,Texas,SUN,Solar,Eastern,Eastern,9338,megawatthours
2019-12-25,TEX,Texas,SUN,Solar,Mountain,Mountain,9338,megawatthours
2019-12-25,TEX,Texas,SUN,Solar,Pacific,Pacific,9338,megawatthours
2019-12-26,TEX,Texas,SUN,Solar,Arizona,Arizona,3702,megawatthours
2019-12-26,TEX,Texas,SUN,Solar,Central,Central,3702,megawatthours
2019-12-26,TEX,Texas,SUN,Solar,Eastern,Eastern,3702,megawatthours
2019-12-26,TEX,Texas,SUN,Solar,Mountain,Mountain,3702,megawatthours
2019-12-26,TEX,Texas,SUN,Solar,Pacific,Pacific,3702,megawatthours
2019-12-27,TEX,Texas,SUN,Solar,Arizona,Arizona,4218,megawatthours
2019-12-27,TEX,Texas,SUN,Solar,Central,Central,4218,megawatthours
2019-12-27,TEX,Texas,SUN,Solar,Eastern,Eastern,4218,megawatthours
2019-12-27,TEX,Texas,SUN,Solar,Mountain,Mountain,4218,megawatthours
2019-12-27,TEX,Texas,SUN,Solar,Pacific,Pacific,4218,megawatthours
2019-12-28,TEX,Texas,SUN,Solar,Arizona,Arizona,9012,megawatthours
2019-12-28,TEX,Texas,SUN,Solar,Central,Central,9012,megawatthours
2019-12-28,TEX,Texas,SUN,Solar,Eastern,Eastern,9012,megawatthours
2019-12-28,TEX,Texas,SUN,Solar,Mountain,Mountain,9012,megawatthours
2019-12-28,TEX,Texas,SUN,Solar,Pacific,Pacific,9012,megawatthours
2019-12-29,TEX,Texas,SUN,Solar,Arizona,Arizona,12585,megawatthours
2019-12-29,TEX,Texas,SUN,Solar,Central,Central,12585,megawatthours
2019-12-29,TEX,Texas,SUN,Solar,Eastern,Eastern,12585,megawatthours
2019-12-29,TEX,Texas,SUN,Solar,Mountain,Mountain,12585,megawatthours
2019-12-29,TEX,Texas,SUN,Solar,Pacific,Pacific,12585,megawatthours
2019-12-30,TEX,Texas,SUN,Solar,Arizona,Arizona,14094,megawatthours
2019-12-30,TEX,Texas,SUN,Solar,Central,Central,14094,megawatthours
2019-12-30,TEX,Texas,SUN,Solar,Eastern,Eastern,14094,megawatthours
2019-12-30,TEX,Texas,SUN,Solar,Mountain,Mountain,14094,megawatthours
2019-12-30,TEX,Texas,SUN,Solar,Pacific,Pacific,14094,megawatthours
2019-12-31,TEX,Texas,SUN,Solar,Arizona,Arizona,11662,megawatthours
2019-12-31,TEX,Texas,SUN,Solar,Central,Central,11662,megawatthours
2019-12-31,TEX,Texas,SUN,Solar,Eastern,Eastern,11662,megawatthours
2019-12-31,TEX,Texas,SUN,Solar,Mountain,Mountain,11662,megawatthours
2019-12-31,TEX,Texas,SUN,Solar,Pacific,Pacific,11662,megawatthours
2020-01-01,TEX,Texas,SUN,Solar,Arizona,Arizona,3787,megawatthours
2020-01-01,TEX,Texas,SUN,Solar,Central,Central,3787,megawatthours
2020-01-01,TEX,Texas,SUN,Solar,Eastern,Eastern,3787,megawatthours
2020-01-01,TEX,Texas,SUN,Solar,Mountain,Mountain,3787,megawatthours
2020-01-01,TEX,Texas,SUN,Solar,Pacific,Pacific,3787,megawatthours
